project,module,commit,path_test,test_name,path_src,class_name,mutation,no_mutations,line_coverage
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/ObjectReaderTest.java,com.fasterxml.jackson.databind.ObjectReaderTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,com.fasterxml.jackson.databind.ObjectReader,0.3421828908554572,339.0,0.4918032786885246
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/ObjectWriterTest.java,com.fasterxml.jackson.databind.ObjectWriterTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/ObjectWriter.java,com.fasterxml.jackson.databind.ObjectWriter,0.4785714285714286,140.0,0.645021645021645
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/ObjectMapperTest.java,com.fasterxml.jackson.databind.ObjectMapperTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/ObjectMapper.java,com.fasterxml.jackson.databind.ObjectMapper,0.1464968152866242,471.0,0.2421972534332085
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/ser/BeanSerializerModifierTest.java,com.fasterxml.jackson.databind.ser.BeanSerializerModifierTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/ser/BeanSerializerModifier.java,com.fasterxml.jackson.databind.ser.BeanSerializerModifier,0.45454545454545453,11.0,0.5
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/ser/RawValueTest.java,com.fasterxml.jackson.databind.ser.RawValueTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/util/RawValue.java,com.fasterxml.jackson.databind.util.RawValue,0.15384615384615385,26.0,0.23684210526315788
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/node/JsonNodeFactoryTest.java,com.fasterxml.jackson.databind.node.JsonNodeFactoryTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/node/JsonNodeFactory.java,com.fasterxml.jackson.databind.node.JsonNodeFactory,0.4318181818181818,44.0,0.30434782608695654
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/node/TextNodeTest.java,com.fasterxml.jackson.databind.node.TextNodeTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/node/TextNode.java,com.fasterxml.jackson.databind.node.TextNode,0.5263157894736842,38.0,0.5
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/node/POJONodeTest.java,com.fasterxml.jackson.databind.node.POJONodeTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/node/POJONode.java,com.fasterxml.jackson.databind.node.POJONode,0.075,40.0,0.1388888888888889
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/node/ArrayNodeTest.java,com.fasterxml.jackson.databind.node.ArrayNodeTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/node/ArrayNode.java,com.fasterxml.jackson.databind.node.ArrayNode,0.36904761904761907,168.0,0.5990783410138248
jackson-databind,,49e1c0e457beeead0525eda4e8214be5bb880287,/home/dorma10/mutation-analysis/projects/jackson-databind/src/test/java/com/fasterxml/jackson/databind/node/ObjectNodeTest.java,com.fasterxml.jackson.databind.node.ObjectNodeTest,/home/dorma10/mutation-analysis/projects/jackson-databind/src/main/java/com/fasterxml/jackson/databind/node/ObjectNode.java,com.fasterxml.jackson.databind.node.ObjectNode,0.36363636363636365,132.0,0.3961352657004831
